	0	1
0	1534976068000	0.127899
1	1534983267000	0.145818
2	1534990465000	0.146949
3	1534997667000	0.153728
4	1535004872000	0.147335
5	1535012072000	0.160391
6	1535019276000	0.16516
7	1535026469000	0.179518
8	1535033670000	0.165285
9	1535040871000	0.186967
10	1535048068000	0.167054
11	1535055268000	0.165241
12	1535062471000	0.193984
13	1535069669000	0.186935
14	1535076871000	0.187375
15	1535084073000	0.18628
16	1535091264000	0.186983
17	1535098472000	0.205023
18	1535105671000	0.220143
19	1535112866000	0.189691
20	1535120068000	0.191029
21	1535127271000	0.199295
22	1535134462000	0.217025
23	1535141658000	0.261468
24	1535148862000	0.271166
25	1535156060000	0.354852
26	1535163261000	0.345519
27	1535170461000	0.291102
28	1535177661000	0.337441
29	1535184864000	0.351061
30	1535192063000	0.302245
31	1535199261000	0.314302
32	1535206461000	0.329147
33	1535213661000	0.296841
34	1535220859000	0.283455
35	1535228061000	0.284373
36	1535235258000	0.286635
37	1535242465000	0.27413
38	1535249658000	0.259407
39	1535256862000	0.248058
40	1535264060000	0.252344
41	1535271257000	0.278467
42	1535278462000	0.270837
43	1535285659000	0.311556
44	1535292861000	0.310337
45	1535300063000	0.285457
46	1535307263000	0.301571
47	1535314463000	0.28711
48	1535321663000	0.319224
49	1535328858000	0.283127
50	1535336063000	0.290755
51	1535343256000	0.291187
52	1535350462000	0.289946
53	1535357661000	0.299381
54	1535364861000	0.292552
55	1535372061000	0.260785
56	1535379263000	0.268903
57	1535386459000	0.268284
58	1535393663000	0.262229
59	1535400863000	0.269919
60	1535408060000	0.270812
61	1535415264000	0.268739
62	1535422462000	0.269744
63	1535429663000	0.275417
64	1535436864000	0.258153
65	1535444063000	0.280417
66	1535451262000	0.267074
67	1535458458000	0.271809
68	1535465665000	0.271298
69	1535472861000	0.269733
70	1535480062000	0.261087
71	1535487260000	0.246605
72	1535494465000	0.20037
73	1535501654000	0.20908
74	1535508863000	0.243735
75	1535516063000	0.211408
76	1535523255000	0.251569
77	1535530462000	0.251293
78	1535537662000	0.24269
79	1535544863000	0.24251
80	1535552062000	0.199152
81	1535559261000	0.190404
82	1535566464000	0.219289
83	1535573662000	0.212308
84	1535580858000	0.2141
85	1535588058000	0.210636
86	1535595258000	0.220818
87	1535602460000	0.212834
88	1535609664000	0.215284
89	1535616861000	0.243401
90	1535624065000	0.237132
91	1535631262000	0.230359
92	1535638460000	0.229514
93	1535645663000	0.206321
94	1535652860000	0.231368
95	1535660058000	0.236004
96	1535667261000	0.23982
97	1535674465000	0.25963
98	1535681662000	0.257382
99	1535688857000	0.281902
100	1535696062000	0.271937
101	1535703262000	0.273969
102	1535710462000	0.300186
103	1535717660000	0.270365
104	1535724860000	0.300318
105	1535732064000	0.276727
106	1535739260000	0.291462
107	1535746462000	0.296142
108	1535753658000	0.281614
109	1535760862000	0.282104
110	1535768062000	0.283614
111	1535775263000	0.287984
112	1535782462000	0.328879
113	1535789659000	0.338372
114	1535796862000	0.329987
115	1535804058000	0.336348
116	1535811264000	0.353853
117	1535818462000	0.349922
118	1535825661000	0.364685
119	1535832857000	0.352036
120	1535840062000	0.361425
121	1535847264000	0.362504
122	1535854466000	0.351999
123	1535861659000	0.360648
124	1535868864000	0.281792
125	1535876062000	0.358968
126	1535883264000	0.343107
127	1535890461000	0.357338
128	1535897662000	0.344208
129	1535904859000	0.308135
130	1535912064000	0.302013
131	1535919264000	0.324787
132	1535926461000	0.306234
133	1535933663000	0.306462
134	1535940861000	0.26503
135	1535948059000	0.271676
136	1535955262000	0.27556
137	1535962461000	0.292676
138	1535969664000	0.314568
139	1535976859000	0.297342
140	1535984060000	0.300489
141	1535991264000	0.302873
142	1535998458000	0.302056
143	1536005664000	0.283308
144	1536012862000	0.276231
145	1536020066000	0.289087
146	1536027262000	0.277827
147	1536034462000	0.276666
148	1536041662000	0.272464
149	1536048864000	0.281805
150	1536056064000	0.283949
151	1536063259000	0.283847
152	1536070460000	0.283033
153	1536077664000	0.28019
154	1536084863000	0.292876
155	1536092063000	0.279424
156	1536099259000	0.267974
157	1536106461000	0.2638
158	1536113663000	0.263039
159	1536120859000	0.265649
160	1536128062000	0.269453
161	1536135262000	0.267009
162	1536142459000	0.259397
163	1536149661000	0.269416
164	1536156858000	0.26045
165	1536164063000	0.268703
166	1536171262000	0.266254
167	1536178461000	0.273326
168	1536185665000	0.264791
169	1536192861000	0.248196
170	1536200064000	0.239291
171	1536207262000	0.239505
172	1536214465000	0.236341
173	1536221665000	0.237486
174	1536228861000	0.243431
175	1536236061000	0.239207
176	1536243261000	0.244545
177	1536250464000	0.234607
178	1536257664000	0.242706
179	1536264863000	0.21679
180	1536272062000	0.225515
181	1536279272000	0.226109
182	1536286463000	0.227781
183	1536293666000	0.223906
184	1536300864000	0.245347
185	1536308060000	0.230143
186	1536315264000	0.231558
187	1536322458000	0.212425
188	1536329661000	0.207193
189	1536336860000	0.200374
190	1536344062000	0.180503
191	1536351258000	0.201865
192	1536358457000	0.196217
193	1536365662000	0.193392
194	1536372859000	0.193949
195	1536373165000	0.193631
196	1536459992239	0.176881939029
