	0	1
74	1529129987000	0.10391
75	1529137187000	0.105263
76	1529144387000	0.10596
77	1529151587000	0.101874
78	1529158787000	0.101208
79	1529165987000	0.101468
80	1529173187000	0.103671
81	1529180388000	0.102753
82	1529187587000	0.10396
83	1529194788000	0.094983
84	1529201988000	0.0958747
85	1529209187000	0.102781
86	1529216387000	0.103585
87	1529223588000	0.102464
88	1529230788000	0.104374
89	1529237987000	0.102311
90	1529245188000	0.101173
91	1529252387000	0.101507
92	1529259588000	0.101596
93	1529266788000	0.102711
94	1529273988000	0.101327
95	1529281188000	0.100646
96	1529288388000	0.0987529
97	1529295587000	0.102553
98	1529302788000	0.101546
99	1529309988000	0.102737
100	1529317188000	0.106375
101	1529324387000	0.105409
102	1529331587000	0.090902
103	1529338787000	0.0906485
104	1529345987000	0.106234
105	1529353188000	0.106435
106	1529360388000	0.115011
107	1529367588000	0.116024
108	1529374788000	0.114876
109	1529381987000	0.115389
110	1529389188000	0.114207
111	1529396388000	0.110976
112	1529403588000	0.102782
113	1529410788000	0.10322
114	1529417987000	0.110121
115	1529425187000	0.10517
116	1529432387000	0.113267
117	1529439588000	0.124472
118	1529446789000	0.10758
119	1529453987000	0.116958
120	1529461187000	0.109407
121	1529468387000	0.108089
122	1529475587000	0.108738
123	1529482788000	0.109469
124	1529489987000	0.106741
125	1529497186000	0.109025
126	1529504387000	0.111585
127	1529511587000	0.112152
128	1529518786000	0.102125
129	1529525987000	0.110719
130	1529533188000	0.101385
131	1529540387000	0.101553
132	1529547586000	0.10443
133	1529554787000	0.105166
134	1529561987000	0.104775
135	1529569187000	0.104182
136	1529576387000	0.103427
137	1529583587000	0.10272
138	1529590787000	0.101597
139	1529597987000	0.100075
140	1529605187000	0.100222
141	1529612387000	0.170428
142	1529619587000	0.111027
143	1529626787000	0.111651
144	1529633987000	0.108805
145	1529641187000	0.100838
146	1529648387000	0.100105
147	1529655587000	0.0980315
148	1529662787000	0.0950988
149	1529669987000	0.102311
150	1529677188000	0.0997096
151	1529684386000	0.100849
152	1529691587000	0.101403
153	1529698787000	0.101883
154	1529705986000	0.111605
155	1529713186000	0.103324
156	1529720386000	0.104682
157	1529727586000	0.0992542
158	1529734786000	0.10019
159	1529741986000	0.100713
160	1529749186000	0.17174
161	1529756386000	0.172274
162	1529763587000	0.109205
163	1529770787000	0.103433
164	1529777987000	0.102016
165	1529785186000	0.102484
166	1529792386000	0.107281
167	1529799586000	0.10535
168	1529806786000	0.101845
169	1529813986000	0.0999641
170	1529821186000	0.0964797
171	1529828386000	0.0956453
172	1529835587000	0.0840781
173	1529842786000	0.0830852
174	1529849987000	0.106574
175	1529857186000	0.0795531
176	1529868887000	0.00508771
177	1529980468000	0.0992397
178	1529987669000	0.0848338
179	1529994868000	0.0857563
180	1530002068000	0.0843329
181	1530009269000	0.0851124
182	1530016468000	0.0827488
183	1530023669000	0.10211
184	1530030868000	0.10105
185	1530038069000	0.101582
186	1530045269000	0.11199
187	1530052468000	0.105561
188	1530059974000	0.104512
189	1530067174000	0.102987
190	1530074374000	0.0822866
191	1530081572000	0.082762
192	1530088773000	0.0826403
193	1530095974000	0.0827529
194	1530103172000	0.0814612
195	1530110373000	0.0826919
196	1530117573000	0.10011
197	1530124774000	0.0857749
198	1530131973000	0.0871115
199	1530139173000	0.105145
200	1530146372000	0.106282
201	1530153573000	0.0852447
202	1530160773000	0.0837282
203	1530167974000	0.0832843
204	1530175172000	0.0839508
205	1530182374000	0.0892297
206	1530189573000	0.0845818
207	1530196773000	0.101619
208	1530203973000	0.102025
209	1530211145000	0.10405
210	1530218346000	0.103286
211	1530225542000	0.0809209
212	1530232742000	0.0986752
213	1530239942000	0.103745
214	1530247141000	0.102746
215	1530254341000	0.101494
216	1530261544000	0.103613
217	1530268747000	0.103992
218	1530275943000	0.100605
219	1530283142000	0.104163
220	1530290345000	0.101896
221	1530297542000	0.102718
222	1530304743000	0.101464
223	1530311941000	0.106913
224	1530319143000	0.1115
225	1530326343000	0.114709
226	1530333541000	0.11346
227	1530340743000	0.113355
228	1530347945000	0.114413
229	1530355141000	0.117522
230	1530362341000	0.116709
231	1530369541000	0.115197
232	1530376744000	0.114319
233	1530383941000	0.0863696
234	1530391146000	0.10057
235	1530398345000	0.103457
236	1530405542000	0.0850336
237	1530412743000	0.100692
238	1530419945000	0.102277
239	1530427141000	0.102614
240	1530434341000	0.101311
241	1530441547000	0.102099
242	1530448743000	0.102559
243	1530455942000	0.102398
244	1530463142000	0.100521
245	1530470345000	0.10089
246	1530477555000	0.107286
247	1530484741000	0.108262
248	1530491946000	0.108168
249	1530499143000	0.108026
250	1530506345000	0.108236
251	1530513541000	0.105337
252	1530520741000	0.106018
253	1530527942000	0.0797312
254	1530535155000	0.0987018
255	1530542343000	0.10748
256	1530549547000	0.107069
257	1530556744000	0.110916
258	1530563943000	0.103192
259	1530571144000	0.105747
260	1530578343000	0.104871
261	1530585546000	0.106639
262	1530592745000	0.0707056
263	1530599943000	0.0711439
264	1530607144000	0.0663462
265	1530614341000	0.072164
266	1530621542000	0.0736022
267	1530628746000	0.0778692
268	1530635946000	0.0649736
269	1530643143000	0.0640671
270	1530650344000	0.0548394
271	1530657544000	0.0588702
272	1530664746000	0.0402867
273	1530671946000	0.0609751
274	1530679142000	0.0523858
275	1530686344000	0.036098
276	1530693546000	0.0381444
277	1530700743000	0.0307473
278	1530707947000	0.0298194
279	1530715145000	0.0353513
280	1530722342000	0.0360175
281	1530729542000	0.0477453
282	1530736743000	0.050024
283	1530743946000	0.0494118
284	1530751142000	0.0444044
285	1530758345000	0.0488131
286	1530765542000	0.0490072
287	1530772745000	0.0461657
288	1530779942000	0.0478091
289	1530787145000	0.040551
290	1530794341000	0.0407704
291	1530801543000	0.040452
292	1530808747000	0.0405499
293	1530815946000	0.0396522
294	1530823144000	0.0533486
295	1530830342000	0.0547412
296	1530837544000	0.0576205
297	1530844743000	0.0581786
298	1530851942000	0.0525139
299	1530859144000	0.052013
300	1530866347000	0.0572313
301	1530873541000	0.0540295
302	1530880747000	0.0633392
303	1530887947000	0.0529825
304	1530895142000	0.0551377
305	1530902343000	0.0558974
306	1530909545000	0.0427656
307	1530916742000	0.0440989
308	1530923943000	0.0486532
309	1530931141000	0.0487349
310	1530938344000	0.0417189
311	1530945542000	0.0417394
312	1530952743000	0.0474027
313	1530959941000	0.0469305
