	0	1
0	1528597179000	0.150421
1	1528604379000	0.153073
2	1528611579000	0.152737
3	1528618778000	0.151285
4	1528625978000	0.151501
5	1528633179000	0.15197
6	1528640379000	0.152346
7	1528647579000	0.150909
8	1528654778000	0.139701
9	1528661979000	0.142354
10	1528669178000	0.139566
11	1528676378000	0.135308
12	1528683578000	0.12938
13	1528690779000	0.129369
14	1528697978000	0.127272
15	1528705178000	0.126636
16	1528712378000	0.127871
17	1528719578000	0.14599
18	1528726779000	0.127375
19	1528733979000	0.126342
20	1528741179000	0.126925
21	1528748378000	0.128002
22	1528755578000	0.13436
23	1528762783000	0.140886
24	1528769979000	0.141718
25	1528777179000	0.125953
26	1528784379000	0.121773
27	1528791578000	0.120395
28	1528798780000	0.126144
29	1528805979000	0.122197
30	1528813179000	0.121143
31	1528820378000	0.123104
32	1528827580000	0.121281
33	1528834778000	0.116883
34	1528841978000	0.115889
35	1528849179000	0.116754
36	1528856380000	0.117361
37	1528863579000	0.120364
38	1528870779000	0.1235
39	1528877978000	0.119637
40	1528885178000	0.117062
41	1528892379000	0.116573
42	1528899578000	0.123082
43	1528906779000	0.115602
44	1528913978000	0.119043
45	1528921179000	0.113123
46	1528928378000	0.107646
47	1528935579000	0.107757
48	1528942778000	0.108984
49	1528949979000	0.0979496
50	1528957178000	0.107217
51	1528964378000	0.107766
52	1528971578000	0.107572
53	1528978779000	0.107741
54	1528985979000	0.106998
55	1528993178000	0.102829
56	1529000379000	0.112994
57	1529007578000	0.112674
58	1529014779000	0.112857
59	1529021978000	0.112621
60	1529029180000	0.116378
61	1529036378000	0.119524
62	1529043578000	0.114572
63	1529050778000	0.113808
64	1529057979000	0.113263
65	1529065178000	0.111713
66	1529072380000	0.111392
67	1529079579000	0.105901
68	1529086778000	0.106825
69	1529093978000	0.106046
70	1529101179000	0.104099
71	1529108379000	0.103381
72	1529115579000	0.103729
73	1529122779000	0.104167
74	1529129979000	0.103921
75	1529137179000	0.105384
76	1529144379000	0.104445
77	1529151579000	0.104756
78	1529158778000	0.0974087
79	1529165979000	0.102563
80	1529173178000	0.105073
81	1529180379000	0.104448
82	1529187578000	0.104631
83	1529194780000	0.104394
84	1529201979000	0.104561
85	1529209179000	0.105036
86	1529216379000	0.0842953
87	1529223579000	0.084229
88	1529230778000	0.083968
89	1529237978000	0.0967238
90	1529245179000	0.0955332
91	1529252379000	0.095664
92	1529259579000	0.0922297
93	1529266779000	0.095487
94	1529273979000	0.0960803
95	1529281179000	0.0951784
96	1529288379000	0.0946275
97	1529295579000	0.0918785
98	1529302779000	0.0894162
99	1529309979000	0.0894268
100	1529317179000	0.0895307
101	1529324378000	0.0867093
102	1529331578000	0.0924375
103	1529338778000	0.0931001
104	1529345978000	0.0968429
105	1529353180000	0.0965256
106	1529360378000	0.0967693
107	1529367579000	0.0969454
108	1529374778000	0.0966681
109	1529381979000	0.0966082
110	1529389179000	0.0868544
111	1529396379000	0.0978963
112	1529403579000	0.0983137
113	1529410778000	0.0987401
114	1529417980000	0.0973914
115	1529425178000	0.0972487
116	1529432378000	0.0972445
117	1529439581000	0.0979768
118	1529446778000	0.0970039
119	1529453979000	0.0854662
120	1529461179000	0.0789826
121	1529468378000	0.0811478
122	1529475578000	0.0793735
123	1529482778000	0.0745017
124	1529489978000	0.0740877
125	1529497178000	0.0755532
126	1529504379000	0.0745459
127	1529511578000	0.098605
128	1529518778000	0.0983639
129	1529525979000	0.0834459
130	1529533178000	0.0974102
131	1529540378000	0.098085
132	1529547578000	0.0986232
133	1529554779000	0.0984183
134	1529561979000	0.0979897
135	1529569177000	0.0979499
136	1529576377000	0.0978251
137	1529583578000	0.0979636
138	1529590778000	0.100067
139	1529597978000	0.102536
140	1529605179000	0.102476
141	1529612377000	0.101867
142	1529619578000	0.104913
143	1529626778000	0.108675
144	1529633978000	0.107418
145	1529641178000	0.106171
146	1529648378000	0.106165
147	1529655577000	0.103278
148	1529662778000	0.100554
149	1529669979000	0.103197
150	1529677177000	0.0911171
151	1529684378000	0.0907392
152	1529691578000	0.0907909
153	1529698778000	0.0913557
154	1529705977000	0.0887532
155	1529713177000	0.0815635
156	1529720377000	0.0833511
157	1529727577000	0.0823001
158	1529734778000	0.0835579
159	1529741977000	0.0573358
160	1529749178000	0.0723662
161	1529756377000	0.0726812
162	1529763577000	0.0707975
163	1529770777000	0.0921461
164	1529777978000	0.100268
165	1529785177000	0.10029
166	1529792379000	0.10177
167	1529799577000	0.090623
168	1529806778000	0.100965
169	1529813978000	0.100037
170	1529821177000	0.101271
171	1529828378000	0.0976147
172	1529835577000	0.10148
173	1529842777000	0.10109
174	1529849977000	0.095738
175	1529857178000	0.0880061
176	1529864378000	0.0927285
177	1529871577000	0.0924759
