	0	1
0	1528597187000	0.0399109
1	1528604387000	0.0380506
2	1528611586000	0.0362186
3	1528618787000	0.0371148
4	1528625987000	0.0394501
5	1528633187000	0.0373628
6	1528640387000	0.0375131
7	1528647586000	0.035305
8	1528654786000	0.0329667
9	1528661987000	0.03298
10	1528669187000	0.0317735
11	1528676387000	0.0319203
12	1528683586000	0.0327433
13	1528690787000	0.0342393
14	1528697987000	0.0342795
15	1528705187000	0.0331099
16	1528712387000	0.0326596
17	1528719587000	0.0306494
18	1528726786000	0.0322242
19	1528733986000	0.0308223
20	1528741187000	0.0307842
21	1528748386000	0.0317381
22	1528755587000	0.0314403
23	1528762794000	0.0323418
24	1528769986000	0.032284
25	1528777188000	0.0321214
26	1528784387000	0.0324431
27	1528791586000	0.0267636
28	1528798787000	0.027907
29	1528805986000	0.0273198
30	1528813187000	0.0265434
31	1528820387000	0.0273265
32	1528827587000	0.0261219
33	1528834787000	0.0256772
34	1528841987000	0.0256089
35	1528849188000	0.0260307
36	1528856386000	0.0264802
37	1528863587000	0.0251723
38	1528870786000	0.0255386
39	1528877986000	0.0266411
40	1528885187000	0.0243229
41	1528892387000	0.0261286
42	1528899587000	0.0235636
43	1528906787000	0.0225483
44	1528913986000	0.0238566
45	1528921187000	0.0232156
46	1528928386000	0.0233224
47	1528935586000	0.0226379
48	1528942786000	0.0237973
49	1528949986000	0.0237273
50	1528957187000	0.0229919
51	1528964386000	0.0238717
52	1528971587000	0.0239241
53	1528978786000	0.0236124
54	1528985987000	0.023708
55	1528993187000	0.0224549
56	1529000387000	0.0248706
57	1529007587000	0.0258559
58	1529014787000	0.0263132
59	1529021988000	0.0254454
60	1529029187000	0.0246531
61	1529036387000	0.0240021
62	1529043587000	0.0235805
63	1529050786000	0.0234279
64	1529057987000	0.0238443
65	1529065187000	0.0237614
66	1529072387000	0.02281
67	1529079587000	0.0235782
68	1529086787000	0.0237026
69	1529093986000	0.0238813
70	1529101187000	0.0237891
71	1529108387000	0.0234453
72	1529115586000	0.0238694
73	1529122787000	0.0239227
74	1529129987000	0.0238171
75	1529137186000	0.0237533
76	1529144387000	0.0240569
77	1529151586000	0.02425
78	1529158787000	0.0233428
79	1529165987000	0.0237392
80	1529173186000	0.0248527
81	1529180387000	0.0250087
82	1529187587000	0.0244118
83	1529194787000	0.0241909
84	1529201987000	0.0247716
85	1529209187000	0.0232911
86	1529216387000	0.0253132
87	1529223587000	0.025369
88	1529230786000	0.024893
89	1529237987000	0.023895
90	1529245188000	0.0238242
91	1529252386000	0.0242332
92	1529259587000	0.0239963
93	1529266787000	0.0241908
94	1529273987000	0.0243626
95	1529281187000	0.0239147
96	1529288387000	0.0236911
97	1529295587000	0.0241427
98	1529302786000	0.0239584
99	1529309987000	0.0237094
100	1529317188000	0.0240689
101	1529324386000	0.0240817
102	1529331586000	0.0240409
103	1529338787000	0.0240105
104	1529345988000	0.0248504
105	1529353187000	0.0249947
106	1529360387000	0.0251084
107	1529367588000	0.0249025
108	1529374787000	0.025141
109	1529381987000	0.024835
110	1529389187000	0.0250661
111	1529396387000	0.0249622
112	1529403588000	0.0251868
113	1529410786000	0.0259307
114	1529417986000	0.0258058
115	1529425187000	0.0251214
116	1529432387000	0.0252396
117	1529439587000	0.0253682
118	1529446788000	0.0251948
119	1529453987000	0.0253665
120	1529461186000	0.0248192
121	1529468386000	0.0245316
122	1529475587000	0.0245288
123	1529482787000	0.0248971
124	1529489986000	0.0250411
125	1529497186000	0.0249399
126	1529504387000	0.025676
127	1529511587000	0.025535
128	1529518785000	0.0257518
129	1529525987000	0.0259291
130	1529533186000	0.0254684
131	1529540386000	0.0261588
132	1529547586000	0.0260969
133	1529554786000	0.0254105
134	1529561987000	0.0252666
135	1529569186000	0.0250828
136	1529576386000	0.025336
137	1529583587000	0.0230214
138	1529590787000	0.02244
139	1529597986000	0.0226966
140	1529605186000	0.0227261
141	1529612387000	0.0226213
142	1529619586000	0.0234451
143	1529626787000	0.0234317
144	1529633986000	0.0222248
145	1529641186000	0.0228766
146	1529648387000	0.0181049
147	1529655586000	0.01331
148	1529662787000	0.0129216
149	1529669986000	0.0158661
150	1529677186000	0.017697
151	1529684386000	0.0168403
152	1529691587000	0.0171548
153	1529698786000	0.0188459
154	1529705985000	0.0161262
155	1529713186000	0.0173806
156	1529720386000	0.0120386
157	1529727586000	0.0144431
158	1529734786000	0.0130016
159	1529741985000	0.0137604
160	1529749186000	0.0122743
161	1529756386000	0.0132483
162	1529763585000	0.0147081
163	1529770786000	0.0156196
164	1529777986000	0.0189386
165	1529785186000	0.0190535
166	1529792386000	0.0195818
167	1529799585000	0.0193725
168	1529806787000	0.0186454
169	1529813985000	0.0182233
170	1529821185000	0.0159648
171	1529828386000	0.0156281
172	1529835586000	0.0158748
173	1529842786000	0.0177777
174	1529849985000	0.0176457
175	1529857187000	0.0164587
176	1529864386000	0.0181482
177	1529871586000	0.0182131
178	1529878786000	0.0190382
179	1529885985000	0.0178912
180	1529893185000	0.018725
181	1529900385000	0.0179484
182	1529907586000	0.0202957
183	1529914786000	0.0216358
184	1529921985000	0.019197
185	1529929186000	0.0183701
186	1529936385000	0.017154
187	1529943585000	0.0189389
188	1529950786000	0.0186025
189	1529957986000	0.0183412
190	1529965186000	0.0185584
191	1529972387000	0.0182378
192	1529979568000	0.0179906
193	1529986769000	0.0183215
194	1529993967000	0.0182385
195	1530001169000	0.0167551
196	1530008368000	0.0161026
197	1530015567000	0.0158363
198	1530022768000	0.0168019
